"word","freq"
"livegeese",1
"load",1
"loaded",1
"loanoffice",1
"loans",1
"lock",1
"locks",1
"lodged",1
"lodges",1
"lofty",1
"londoners",1
"longd",1
"loop",1
"loses",1
"losses",1
"lots",1
"loved",1
"lovely",1
"lovingly",1
"loyal",1
"loyalty",1
"lucas",1
"lucern",1
"luck",1
"luckily",1
"lumber",1
"lunations",1
"lutwidge",1
"luxury",1
"maages",1
"macclesfield",1
"macmillan",1
"madagascar",1
"madame",1
"madera",1
"magazines",1
"magic",1
"magistracy",1
"magnificent",1
"magnitude",1
"maid",1
"maiden",1
"mailsmyth",1
"main",1
"maintaining",1
"maintains",1
"maintenance",1
"major",1
"malice",1
"malteze",1
"manacling",1
"managing",1
"mandeville",1
"manet",1
"manhood",1
"manifest",1
"manly",1
"manoeuvers",1
"manor",1
"mantua",1
"manufacture",1
"manufactures",1
"mar",1
"marching",1
"marginal",1
"margins",1
"mariner",1
"mariners",1
"markethouse",1
"marly",1
"marrying",1
"marseilles",1
"marsh",1
"marsmars",1
"martins",1
"marvegue",1
"mary",1
"masks",1
"mass",1
"masterly",1
"mate",1
"mathematical",1
"mathematician",1
"mathematicians",1
"mathematicks",1
"matras",1
"matronlike",1
"matthew",1
"matthews",1
"mattrices",1
"maturity",1
"maugridge",1
"maxim",1
"maximum",1
"mayle",1
"maynt",1
"mcclures",1
"mdccvi",1
"meal",1
"meals",1
"meanest",1
"meanwhile",1
"measuring",1
"mechanic",1
"mechanical",1
"mechanically",1
"mecom",1
"medals",1
"medicines",1
"meditations",1
"meetings",1
"mekbizedarh",1
"melan",1
"melancholy",1
"melody",1
"mem",1
"memorable",1
"memorandumb",1
"memorial",1
"mental",1
"merchantibility",1
"merciful",1
"mercmercury",1
"mercy",1
"meridian",1
"merlons",1
"messieurs",1
"methodism",1
"metropolitans",1
"middleagd",1
"middleaged",1
"mifflin",1
"milliner",1
"millpond",1
"miltons",1
"minding",1
"minisink",1
"minnows",1
"minority",1
"mints",1
"minutely",1
"miracles",1
"miraculous",1
"mire",1
"misbehavd",1
"misbehavior",1
"mischiefs",1
"mischievous",1
"misconceptions",1
"miser",1
"miserably",1
"miseries",1
"missd",1
"missionary",1
"mississippi",1
"mistake",1
"mistranslations",1
"mitchel",1
"mite",1
"mixed",1
"mixing",1
"modelling",1
"moderate",1
"moderating",1
"moderation",1
"modernized",1
"modestly",1
"modification",1
"modified",1
"modulation",1
"mohammedanism",1
"moisture",1
"moll",1
"moneybills",1
"moneyd",1
"monthly",1
"monument",1
"moons",1
"moorish",1
"morrow",1
"morse",1
"mortal",1
"mortars",1
"mortgage",1
"mortified",1
"mortify",1
"mosaic",1
"moses",1
"mothers",1
"motions",1
"motives",1
"motley",1
"mottoes",1
"mottos",1
"moulds",1
"mouse",1
"mousecolourd",1
"mover",1
"mufti",1
"multifarious",1
"multiplicity",1
"multitudes",1
"murder",1
"muscovado",1
"muse",1
"muses",1
"musicsmyth",1
"mustard",1
"muster",1
"mutinous",1
"mutually",1
"naming",1
"nantucket",1
"narration",1
"narrowness",1
"national",1
"naturalist",1
"natures",1
"natus",1
"naudain",1
"navigation",1
"navy",1
"nay",1
"nearer",1
"necessitous",1
"needs",1
"neer",1
"neglects",1
"negotiating",1
"negrofied",1
"neighbor",1
"neighboring",1
"nepneptune",1
"nettled",1
"network",1
"neverfading",1
"newby",1
"newengland",1
"newinvented",1
"newly",1
"newpaper",1
"newton",1
"nicely",1
"nicety",1
"nichol",1
"nicholas",1
"nicknackeries",1
"nigh",1
"nightly",1
"nights",1
"ninepence",1
"ninetysix",1
"nobility",1
"noblemans",1
"non",1
"nonattendance",1
"nonconformity",1
"nonproprietary",1
"normandy",1
"northampton",1
"northward",1
"northwestern",1
"notable",1
"notemy",1
"noticeable",1
"noticed",1
"notified",1
"notifies",1
"nous",1
"novels",1
"novelties",1
"novelty",1
"november",1
"novice",1
"null",1
"numb",1
"numbering",1
"nuncupative",1
"nymph",1
"oaks",1
"oath",1
"oats",1
"obedience",1
"obelisk",1
"objects",1
"oblige",1
"obliging",1
"obnoxious",1
"obscurd",1
"obscure",1
"obsolete",1
"obstacle",1
"obstinate",1
"obstruct",1
"obstructing",1
"obtainreasons",1
"obviated",1
"occupations",1
"occupied",1
"occupying",1
"occurrences",1
"occurring",1
"ocean",1
"octavo",1
"oddly",1
"odium",1
"oedipus",1
"ofvalue",1
"older",1
"oldest",1
"omit",1
"omitting",1
"oneandtwenty",1
"onehalf",1
"onetenth",1
"onethe",1
"onion",1
"ontario",1
"onward",1
"openly",1
"operating",1
"opponent",1
"opposed",1
"opposopposition",1
"organ",1
"origin",1
"originator",1
"orme",1
"orthodox",1
"osbornes",1
"outbreaking",1
"outdated",1
"outed",1
"outer",1
"outsaild",1
"outstript",1
"outvoted",1
"outwards",1
"overbearing",1
"overhead",1
"overlook",1
"overtake",1
"overtaken",1
"overtakes",1
"overture",1
"overtures",1
"owls",1
"ownd",1
"owned",1
"oxcheek",1
"oxfordshire",1
"oznaburghs",1
"pace",1
"packetboat",1
"packing",1
"packsaddle",1
"painful",1
"painstaking",1
"paint",1
"painted",1
"painting",1
"palace",1
"paltry",1
"pamphleteers",1
"pan",1
"pane",1
"panes",1
"panza",1
"papermakers",1
"papersbigelow",1
"paperwork",1
"parables",1
"parade",1
"parading",1
"paradise",1
"parchment",1
"pardon",1
"parishioners",1
"parlour",1
"parody",1
"parsimony",1
"parsons",1
"partake",1
"partaking",1
"partisan",1
"partners",1
"partons",1
"passionate",1
"pastor",1
"pastrycooks",1
"pate",1
"paternoster",1
"patronized",1
"pawnd",1
"payable",1
"paymasters",1
"pays",1
"paytable",1
"pearson",1
"peccanti",1
"peculiar",1
"pecuniary",1
"peddlers",1
"peep",1
"peepshow",1
"pemberton",1
"pembrokes",1
"penal",1
"pence",1
"pencil",1
"penetrate",1
"penknives",1
"penman",1
"pennswood",1
"pennsylvanian",1
"pennyworth",1
"pens",1
"pension",1
"peoples",1
"perceivd",1
"perceiving",1
"perch",1
"peremptorily",1
"perfected",1
"performers",1
"period",1
"periodic",1
"perished",1
"perjure",1
"permits",1
"pernicious",1
"perpetual",1
"perpetuity",1
"perplexity",1
"persecutions",1
"perseverance",1
"persia",1
"persian",1
"persist",1
"persisted",1
"personality",1
"perspicuity",1
"perusal",1
"peruse",1
"perusing",1
"perverted",1
"petitioned",1
"petrified",1
"pettiness",1
"petty",1
"pewter",1
"pglaf",1
"phenomena",1
"phial",1
"philada",1
"philadelphiasmyth",1
"philip",1
"philosophia",1
"phrased",1
"phrases",1
"phyllises",1
"physician",1
"physicians",1
"physick",1
"pica",1
"picaa",1
"picking",1
"piles",1
"pill",1
"pin",1
"piously",1
"pipisces",1
"piqud",1
"pirate",1
"pitched",1
"pithy",1
"pitid",1
"pitied",1
"pitiful",1
"pittsburg",1
"plaid",1
"plainly",1
"plainness",1
"planets",1
"plannd",1
"planning",1
"planted",1
"plates",1
"playd",1
"players",1
"playfellows",1
"plea",1
"plead",1
"pleader",1
"pleading",1
"pleasantness",1
"pleasures",1
"plentiful",1
"pleurisy",1
"ploughd",1
"plowboy",1
"plucking",1
"plundered",1
"plupluto",1
"plutarchs",1
"plymouth",1
"pocketbooks",1
"pocketed",1
"pocketknives",1
"poems",1
"pointing",1
"poises",1
"poisond",1
"pole",1
"politeness",1
"politician",1
"pollute",1
"ponderous",1
"popery",1
"populous",1
"pork",1
"portrait",1
"possesseth",1
"possessing",1
"possessor",1
"postal",1
"postmaster",1
"postponed",1
"pot",1
"potatoes",1
"potion",1
"potter",1
"pottstown",1
"poultry",1
"powels",1
"pox",1
"practicability",1
"practically",1
"practise",1
"practising",1
"præceptis",1
"praisd",1
"prate",1
"prattling",1
"pray",1
"preaches",1
"precedent",1
"preceptor",1
"precious",1
"precipitation",1
"precise",1
"predecessors",1
"prefaces",1
"preferrd",1
"prehistoric",1
"premier",1
"premises",1
"preparation",1
"preparations",1
"prepossessd",1
"prerogative",1
"prescription",1
"presentation",1
"presents",1
"preservd",1
"preserving",1
"presidentgeneral",1
"pressd",1
"pressing",1
"pressmen",1
"presume",1
"presumption",1
"pretended",1
"prettier",1
"prettily",1
"prevail",1
"prices",1
"priest",1
"primer",1
"primera",1
"primers",1
"printhouse",1
"printinghouses",1
"printingwork",1
"prints",1
"privateers",1
"privy",1
"prizes",1
"probabilities",1
"probability",1
"probity",1
"problem",1
"proceeds",1
"processing",1
"procl",1
"proclaimed",1
"proclaiming",1
"proclamation",1
"prodigality",1
"profess",1
"professd",1
"professional",1
"professors",1
"profiting",1
"profuse",1
"progressed",1
"progression",1
"prohibition",1
"projecting",1
"projector",1
"projectors",1
"prolific",1
"prolong",1
"promisory",1
"promissory",1
"promoter",1
"promotions",1
"proofread",1
"properest",1
"prophecy",1
"prophets",1
"proportiond",1
"proportioning",1
"proposer",1
"proprietarys",1
"prosecute",1
"proselytes",1
"proslavery",1
"prosperity",1
"protested",1
"provence",1
"proverbial",1
"proves",1
"provoke",1
"provoking",1
"prowess",1
"prudential",1
"prudently",1
"psalmbooks",1
"psalmody",1
"publications",1
"publicity",1
"publickspirited",1
"publishers",1
"pudding",1
"puffy",1
"pulld",1
"pulpits",1
"pump",1
"punch",1
"puncheons",1
"punctual",1
"punishd",1
"punished",1
"punishment",1
"punitive",1
"pupils",1
"purblind",1
"purifies",1
"purports",1
"purposd",1
"purposely",1
"purse",1
"purses",1
"pursud",1
"pursuits",1
"puzzled",1
"pythagoras",1
"quadrant",1
"qualifid",1
"qualifyd",1
"quality",1
"quarreld",1
"quarreling",1
"quarrelld",1
"quarterd",1
"quarterly",1
"qucnx",1
"queen",1
"quelus",1
"questioners",1
"quick",1
"quicker",1
"quickness",1
"quincunx",1
"quincys",1
"quinn",1
"quitting",1
"quixote",1
"quotas",1
"radius",1
"ragamuffins",1
"rags",1
"rahway",1
"rails",1
"raind",1
"raining",1
"rambling",1
"rancour",1
"rangd",1
"rank",1
"rap",1
"rapid",1
"rareeshow",1
"rarely",1
"rascal",1
"rates",1
"razor",1
"razors",1
"reachd",1
"reaching",1
"readier",1
"readymade",1
"realization",1
"reap",1
"reapd",1
"rear",1
"reasonably",1
"reasoning",1
"rebukd",1
"recalld",1
"recalled",1
"receipts",1
"receivergeneral",1
"recent",1
"recital",1
"reciting",1
"recognition",1
"recommendatory",1
"recommends",1
"recompenses",1
"reconcild",1
"reconciliation",1
"recoverd",1
"recovering",1
"recruits",1
"rectangular",1
"rectitude",1
"recurrd",1
"recurred",1
"reddish",1
"redeem",1
"redeemed",1
"redeems",1
"redistribute",1
"redoubled",1
"reducd",1
"reduction",1
"reels",1
"refer",1
"referrd",1
"referred",1
"reflecting",1
"refreshed",1
"refreshment",1
"refreshments",1
"refunded",1
"refutations",1
"regarded",1
"register",1
"regretting",1
"regulars",1
"regulate",1
"regulation",1
"rehearsals",1
"reinforce",1
"reinforcements",1
"rejoice",1
"relapses",1
"relationship",1
"relative",1
"release",1
"relid",1
"relief",1
"relievd",1
"religiously",1
"relish",1
"reluctances",1
"remarkably",1
"remarked",1
"remedies",1
"remedy",1
"reminded",1
"reminding",1
"reminds",1
"remonstrated",1
"removers",1
"renamed",1
"rendering",1
"rendezvous",1
"rendition",1
"renewed",1
"renewing",1
"rent",1
"rents",1
"repaid",1
"repartee",1
"repast",1
"repaying",1
"repayment",1
"repeatedly",1
"repeating",1
"repent",1
"replace",1
"replaced",1
"replete",1
"replid",1
"reports",1
"repose",1
"representations",1
"reprint",1
"reprisals",1
"reproachful",1
"reprobated",1
"reprobation",1
"reproof",1
"republished",1
"repulsd",1
"reputable",1
"requests",1
"requisite",1
"researches",1
"resembles",1
"resembling",1
"resent",1
"resenting",1
"reservation",1
"reserve",1
"residence",1
"residences",1
"resignation",1
"resignd",1
"resist",1
"resistance",1
"resolute",1
"resort",1
"respectfully",1
"responsible",1
"restless",1
"restord",1
"restoring",1
"restraind",1
"restraint",1
"restriction",1
"result",1
"resumd",1
"resumed",1
"retaind",1
"retaining",1
"retald",1
"retale",1
"retaliating",1
"retire",1
"retiring",1
"retort",1
"retract",1
"revd",1
"revered",1
"reverse",1
"reverses",1
"reviewed",1
"reviews",1
"revision",1
"revived",1
"revolutions",1
"revolvd",1
"revolving",1
"rewarded",1
"rhetoric",1
"rhyme",1
"ribbands",1
"richardsons",1
"rider",1
"ridiculd",1
"ridiculing",1
"ridiculously",1
"rigging",1
"riggite",1
"rigorously",1
"rigs",1
"risen",1
"riseth",1
"rival",1
"roast",1
"robin",1
"rock",1
"rode",1
"rods",1
"roger",1
"rogers",1
"romance",1
"romish",1
"roughly",1
"rouse",1
"rovers",1
"rows",1
"roy",1
"rubs",1
"ruddy",1
"rudely",1
"ruind",1
"ruld",1
"rulers",1
"runs",1
"russel",1
"rust",1
"sack",1
"sacrament",1
"sacrifice",1
"safer",1
"safest",1
"sailboat",1
"sailors",1
"saint",1
"saints",1
"salary",1
"salter",1
"saltmarsh",1
"salute",1
"sample",1
"sancho",1
"sandy",1
"sasagittarius",1
"satirist",1
"satisfyd",1
"satsaturn",1
"saturdays",1
"satyr",1
"saucy",1
"saved",1
"sawmill",1
"sawney",1
"sayings",1
"scamperd",1
"scandal",1
"scanty",1
"scatterd",1
"schaffhausen",1
"schafhuysen",1
"scholarly",1
"schoolbooks",1
"schoolmaster",1
"scilly",1
"scooner",1
"scores",1
"scorn",1
"scotch",1
"scotssnuff",1
"scouts",1
"scrapd",1
"scraping",1
"scribble",1
"scripta",1
"scriptures",1
"scriveners",1
"scruple",1
"scrupulous",1
"scscorpio",1
"scull",1
"scurrilous",1
"scuttle",1
"seacaptain",1
"seacoast",1
"seald",1
"searched",1
"searcher",1
"secondhand",1
"seconds",1
"secretarys",1
"sectaries",1
"securd",1
"securely",1
"secures",1
"seem",1
"seemingly",1
"seest",1
"seize",1
"selectmen",1
"selfconfidence",1
"selfdenial",1
"selfexamination",1
"selfimportant",1
"selfimprovement",1
"selfish",1
"selfishness",1
"selfpraise",1
"selfsacrificing",1
"selftaught",1
"sellers",1
"selves",1
"semicircle",1
"seminaries",1
"sensations",1
"senses",1
"sensibly",1
"senton",1
"separating",1
"separation",1
"serby",1
"served",1
"servile",1
"serving",1
"settlers",1
"settling",1
"seventeen",1
"severity",1
"sex",1
"sexes",1
"shade",1
"shaftesbury",1
"shake",1
"shalloons",1
"shandy",1
"shapd",1
"shaped",1
"shared",1
"shares",1
"sharing",1
"sharper",1
"sharppointed",1
"shatterd",1
"shave",1
"shaves",1
"sheep",1
"sheeting",1
"shell",1
"sherburne",1
"sherley",1
"shermys",1
"shine",1
"shipbuilding",1
"shippen",1
"shipping",1
"shipwreck",1
"shirts",1
"shoal",1
"shocking",1
"shoebuckles",1
"shoemaker",1
"shoon",1
"shooting",1
"shopkeepers",1
"shortcomings",1
"shortening",1
"shortens",1
"shoulders",1
"shove",1
"shovels",1
"showers",1
"shrewd",1
"shrewdness",1
"siding",1
"signature",1
"signifies",1
"signifying",1
"silencd",1
"silently",1
"silks",1
"silly",1
"simplicity",1
"sincerest",1
"singing",1
"singularity",1
"sinister",1
"sink",1
"sintusculan",1
"sisters",1
"sixpences",1
"sixshilling",1
"sixtythree",1
"sketches",1
"skilful",1
"skilled",1
"skillfully",1
"skirmishd",1
"slabs",1
"slackend",1
"slain",1
"slaughter",1
"sleepiness",1
"slender",1
"slice",1
"slide",1
"sliders",1
"slight",1
"slighted",1
"slippery",1
"slipping",1
"slovenly",1
"slowness",1
"slush",1
"sly",1
"smacks",1
"smallpox",1
"smelt",1
"smild",1
"smoky",1
"smolletts",1
"smoothd",1
"snapt",1
"snares",1
"snowstorm",1
"snug",1
"soakd",1
"soap",1
"sobered",1
"socalled",1
"socially",1
"soften",1
"softened",1
"soil",1
"solicitor",1
"somebody",1
"somehow",1
"someone",1
"sometime",1
"songs",1
"sopeboiler",1
"sorrow",1
"sorrowing",1
"souls",1
"soundly",1
"source",1
"soured",1
"souring",1
"southing",1
"southward",1
"southwest",1
"space",1
"spaces",1
"spain",1
"spangenberg",1
"spark",1
"spartan",1
"speakers",1
"special",1
"species",1
"specimens",1
"spectacle",1
"speculation",1
"speculative",1
"speeches",1
"speed",1
"speedily",1
"spelling",1
"spence",1
"spences",1
"sphere",1
"spirited",1
"splash",1
"spoiling",1
"spoils",1
"sponge",1
"spontaneous",1
"spotswood",1
"sprang",1
"spray",1
"spreads",1
"sprinkled",1
"sprung",1
"squall",1
"squander",1
"squares",1
"squire",1
"sqursquare",1
"stable",1
"stage",1
"stagecoach",1
"stain",1
"staircase",1
"stamp",1
"standards",1
"stard",1
"stared",1
"stars",1
"starting",1
"starving",1
"staten",1
"statesmen",1
"stating",1
"stations",1
"staunch",1
"stayd",1
"staying",1
"steal",1
"steel",1
"steerage",1
"steered",1
"step",1
"stepping",1
"sternes",1
"stevenson",1
"steward",1
"sticking",1
"stiff",1
"stifle",1
"stifled",1
"stipulated",1
"stirred",1
"stockholm",1
"stolen",1
"stomachs",1
"stonehenge",1
"stony",1
"stopped",1
"stord",1
"stored",1
"stoves",1
"straggling",1
"straight",1
"strain",1
"straitness",1
"strand",1
"strange",1
"straw",1
"strengthen",1
"strengthened",1
"strike",1
"striking",1
"strips",1
"struggled",1
"strumpets",1
"studdingsails",1
"stuffd",1
"subalterns",1
"subdue",1
"subordinate",1
"subscribd",1
"subscribed",1
"subscriber",1
"subscribing",1
"subsist",1
"subsistence",1
"subsists",1
"substantial",1
"substitutes",1
"successes",1
"successfully",1
"succession",1
"suckled",1
"sud",1
"suddenly",1
"sufficiently",1
"sugar",1
"suggesting",1
"suing",1
"suited",1
"sullen",1
"summons",1
"sunk",1
"sunken",1
"suns",1
"sunshine",1
"superfine",1
"superfluities",1
"superintending",1
"superiority",1
"supersede",1
"supping",1
"supplid",1
"supplies",1
"suppressed",1
"supreme",1
"supremest",1
"surgeon",1
"surname",1
"surnames",1
"surpassed",1
"surprize",1
"surprized",1
"surrounding",1
"surveying",1
"surveyor",1
"surveyors",1
"survive",1
"survived",1
"suspended",1
"suspicions",1
"swain",1
"swam",1
"swamp",1
"swarm",1
"swearingpiece",1
"sweat",1
"sweden",1
"sweeps",1
"sweetly",1
"sweettempered",1
"swell",1
"swelld",1
"swiftness",1
"swimmer",1
"swimmers",1
"swimmingschool",1
"swiss",1
"swithin",1
"swivel",1
"sword",1
"swords",1
"swung",1
"sxtilsextile",1
"symbols",1
"syng",1
"synonymous",1
"tablecloths",1
"tail",1
"takes",1
"talents",1
"tales",1
"talked",1
"tallow",1
"tamie",1
"tasks",1
"taste",1
"tastes",1
"tataurus",1
"taverns",1
"taylor",1
"teachers",1
"teachings",1
"teams",1
"tearing",1
"tears",1
"tedious",1
"tempers",1
"temporary",1
"tempt",1
"temptations",1
"tempting",1
"tench",1
"tendency",1
"tenets",1
"tenniscourts",1
"tenth",1
"tents",1
"terfeited",1
"terminates",1
"terrible",1
"territories",1
"terse",1
"testimonies",1
"testimony",1
"thackerays",1
"thank",1
"thankfully",1
"thanksgiving",1
"thats",1
"theater",1
"thereon",1
"thevenots",1
"thieves",1
"thin",1
"thirdstreet",1
"thirtyfive",1
"thomson",1
"thomsons",1
"thorough",1
"thoroughly",1
"thousands",1
"threeandtwenty",1
"threw",1
"thrive",1
"thriving",1
"throats",1
"throve",1
"thumps",1
"thundering",1
"thwarting",1
"thwarts",1
"thyself",1
"tides",1
"tidy",1
"tie",1
"tied",1
"tippling",1
"tire",1
"tiresome",1
"tithe",1
"toed",1
"token",1
"tokens",1
"tolerably",1
"tolerate",1
"tom",1
"tomorrows",1
"topic",1
"toppd",1
"tore",1
"touch",1
"toulon",1
"townhouse",1
"township",1
"toys",1
"traded",1
"trademarkcopyright",1
"trades",1
"tradesmens",1
"tragedy",1
"trait",1
"trancriptions",1
"tranquility",1
"tranquillity",1
"transcribd",1
"transcribe",1
"transcript",1
"transcriptions",1
"transferrd",1
"translate",1
"translation",1
"translator",1
"translucent",1
"transmigration",1
"transmitted",1
"transported",1
"transporting",1
"transposing",1
"travelling",1
"travesty",1
"treads",1
"treasuring",1
"treatment",1
"trench",1
"trent",1
"trepannd",1
"tribes",1
"trick",1
"tricks",1
"trid",1
"tried",1
"trimmd",1
"trin",1
"trine",1
"trinetrine",1
"trinit",1
"trinity",1
"trip",1
"tripoli",1
"tristram",1
"trot",1
"troublesome",1
"truest",1
"trying",1
"tryons",1
"tubes",1
"tuis",1
"tumult",1
"tunes",1
"tunis",1
"turners",1
"twelvemonth",1
"twentyfirst",1
"twentyseven",1
"twentythree",1
"twist",1
"twopenny",1
"twothirds",1
"txt",1
"tyler",1
"ugly",1
"umpirage",1
"unaffected",1
"unalterable",1
"unanimous",1
"unanswered",1
"unbecoming",1
"unbeliever",1
"unbiasd",1
"unbound",1
"uncertainty",1
"uncharitable",1
"uncleanliness",1
"uncles",1
"uncomfortable",1
"uncommonly",1
"unconsciously",1
"uncorrupted",1
"undeniable",1
"underneath",1
"undertakings",1
"undisturbed",1
"undressing",1
"uneasiness",1
"unedifying",1
"unenforceability",1
"unentertaining",1
"unequal",1
"unequaled",1
"unerring",1
"unexcelled",1
"unfairness",1
"unfavorable",1
"unfinishd",1
"unfit",1
"unforeseen",1
"unfriendly",1
"unguarded",1
"unhappiness",1
"unhealthy",1
"uniforms",1
"unintelligible",1
"uninteresting",1
"uninterrupted",1
"uniting",1
"unlikely",1
"unlink",1
"unlucky",1
"unmarried",1
"unmindful",1
"unobservant",1
"unpaid",1
"unparallelld",1
"unpavd",1
"unperceivd",1
"unprovided",1
"unprovoked",1
"unqualified",1
"unremitting",1
"unsettled",1
"unshaken",1
"unsurpassed",1
"unus",1
"unusd",1
"unwarranted",1
"updated",1
"urauranus",1
"urge",1
"ury",1
"usage",1
"uses",1
"utter",1
"utterly",1
"vacant",1
"valud",1
"van",1
"vanquishd",1
"vast",1
"vaughan",1
"vault",1
"vehicle",1
"venu",1
"venvenus",1
"verceil",1
"verifid",1
"verified",1
"verify",1
"verity",1
"veronica",1
"versatility",1
"versemakers",1
"vessels",1
"vestibule",1
"vexed",1
"vicar",1
"viceadmiral",1
"victor",1
"victories",1
"viewed",1
"vigilance",1
"vigor",1
"villages",1
"vine",1
"vinegar",1
"violates",1
"violence",1
"violently",1
"violin",1
"violins",1
"virgil",1
"virtuemarg",1
"virtutum",1
"virus",1
"visible",1
"vitæ",1
"vital",1
"vitiorum",1
"viva",1
"vividly",1
"vivirgo",1
"vocation",1
"voce",1
"void",1
"vols",1
"volunteer",1
"votaries",1
"votesmarg",1
"voting",1
"voucher",1
"vowd",1
"voyages",1
"wading",1
"waggoners",1
"wagon",1
"waiter",1
"wakefield",1
"wales",1
"wall",1
"walls",1
"walnut",1
"walnutstreet",1
"wants",1
"wards",1
"ware",1
"warehouseman",1
"warmed",1
"warmth",1
"warned",1
"wartime",1
"warwick",1
"washd",1
"washingtons",1
"wastcoat",1
"waste",1
"wasting",1
"watchd",1
"watches",1
"watchman",1
"watchmen",1
"wateramerican",1
"watsons",1
"weakend",1
"weariness",1
"wed",1
"wedlock",1
"wednesday",1
"weed",1
"weeds",1
"weekas",1
"weighted",1
"wellcurd",1
"welldisposed",1
"wellingborough",1
"wellknown",1
"welllooking",1
"wellmeaning",1
"wellwisher",1
"wendell",1
"westindies",1
"wheelbarrows",1
"wheeling",1
"wherefore",1
"wherever",1
"whim",1
"whimsical",1
"whistling",1
"whitefields",1
"whiteland",1
"whitemash",1
"whitsunday",1
"wickedly",1
"widowhood",1
"wig",1
"wilcox",1
"wild",1
"wilderness",1
"wilkes",1
"wilks",1
"williams",1
"wilt",1
"wilton",1
"winchester",1
"wipd",1
"wiping",1
"wishdfor",1
"wishes",1
"witchcraft",1
"withhold",1
"witnesses",1
"wolfe",1
"wollastons",1
"wolves",1
"won",1
"wondered",1
"wonderfully",1
"wonders",1
"wont",1
"woollen",1
"woollens",1
"wore",1
"worldwide",1
"worm",1
"worne",1
"wornout",1
"worshiped",1
"worst",1
"worthilake",1
"worthless",1
"wrangle",1
"wrapped",1
"wrapt",1
"wretchedly",1
"writ",1
"writes",1
"writs",1
"wrongd",1
"wrought",1
"xenophons",1
"xxi",1
"xxx",1
"xxxi",1
"yankees",1
"yardwide",1
"yaw",1
"yellings",1
"yield",1
"youll",1
"youngs",1
"youths",1
"zealots",1
"zealously",1
"zip",1
"zodiac",1
